Gas,NFR/CRF Group,Source,Activity,Units,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Carbon Dioxide as Carbon,1A2e,"Food & drink, tobacco (combustion)",Coal,kilotonne,351.6325412,429.0845405,445.80212,444.9802726,397.7716522,321.3498634,181.438413,193.1514542,100.7571267,93.75244591,74.6279353,71.40634033,54.06146267,53.38303305,46.32940501,36.37541458,34.43260889,42.50020944,46.35642031,50.31008151,46.86105273,49.69982116,48.81416765,56.81299322,61.74068091,55.71999691,48.76754039,55.19211642,60.19854417,49.20725701,48.05742125,42.69390165,39.12298315
Carbon Dioxide as Carbon,1A2e,"Food & drink, tobacco (combustion)",Fuel oil,kilotonne,685.797,693.532,690.27,641.83,557.925,428.175,382.33,277.76,214.266,209.9985069,135.1766154,164.2558469,84.63477684,65.45588173,58.09595995,45.69486695,43.65486917,54.94602555,66.37329,77.80908,89.25366,86.17716,77.71239,86.16837,88.98117,62.34747,4.64991,4.19283,34.28979,42.5436,39.86265,14.51229,1.07238
Carbon Dioxide as Carbon,1A2e,"Food & drink, tobacco (combustion)",Gas oil,kilotonne,123.6231657,128.5501537,128.7622931,127.1676276,122.2735628,114.286719,125.649771,123.480903,131.37,113.0386934,121.7929443,174.4802307,144.0548086,134.2498122,107.8085989,225.5301,127.5155471,95.23152208,13.42365242,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Carbon Dioxide as Carbon,1A2e,"Food & drink, tobacco (combustion)",Natural gas,kilotonne,983.0641188,938.1416866,989.8486864,896.6504924,1023.917503,1217.848161,1360.829226,1339.604589,1372.145889,1460.791584,1550.625606,1543.314631,1509.596883,1491.901152,1490.857798,1321.860051,1260.427515,1223.932275,1177.790293,1031.135398,1112.738973,1114.738572,1113.023861,1126.17986,1089.684817,988.3530084,987.4756186,1013.667599,1056.487232,1032.275339,1011.671796,1043.838569,1004.30179
Carbon Dioxide as Carbon,1A2f,Lime production - non decarbonising,Coal,kilotonne,82.10279705,72.96892562,12.46681604,12.56294005,12.99334643,14.49643109,15.78884655,16.26571784,16.58333984,16.2577512,16.36983721,24.0476017,25.37207235,27.83729329,29.99923366,30.30422341,33.90498194,46.19119565,50.67957231,39.05392729,55.60005013,51.70240456,27.84486066,31.98469856,43.04876347,40.45197434,22.34572209,34.38258758,31.03009697,36.18203695,32.46108932,37.86266364,41.26239298
Carbon Dioxide as Carbon,1A2f,Lime production - non decarbonising,Coke,kilotonne,12.46706145,12.27522553,14.90334463,14.35905775,12.655383,12.25814627,14.73883231,16.04650569,14.59075384,16.15898787,13.57068033,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Carbon Dioxide as Carbon,1A2f,Lime production - non decarbonising,Natural gas,kilotonne,77.43120864,68.95025524,68.68086563,70.72322794,73.28697592,79.50761151,90.21760894,91.3746926,96.49764971,73.95757305,77.91067961,81.4615911,80.63640404,89.29343559,92.43905042,95.15665824,90.73933615,96.79363663,86.55768719,59.28523752,65.17352867,68.59064818,69.12514897,73.69972094,75.79837727,73.09348802,68.63658829,68.79528513,69.25881819,68.59263203,64.23341529,70.38921045,67.34292671
Carbon Dioxide as Carbon,1A2f,Cement production - combustion,Coal,kilotonne,1589.0931,1262.521479,1106.73579,1070.587293,1170.719877,1077.12711,1058.935191,1070.89119,1053.119537,960.5492359,879.284,914.739,875.7385,795.0499912,746.6287349,645.6068924,577.7987591,744.361367,640.1623831,377.6325079,379.2163822,390.4981359,328.8946449,336.0194137,357.062137,382.6800409,416.3091791,396.416975,397.9766381,394.0129192,339.2842659,369.8890578,327.8310803
Carbon Dioxide as Carbon,1A2f,Cement production - combustion,Fuel oil,kilotonne,0.867,0.868,0.865,0.865,0.865,0.865,0.865,0.868,0.871,0.874,0.875,0.875,-,-,0.879,-,-,-,-,-,-,-,-,0.403461,-,-,0.103492581,-,0.110754,-,-,-,0.032523
Carbon Dioxide as Carbon,1A2f,Cement production - combustion,Gas oil,kilotonne,8.69,7.331066884,6.847106185,7.10906746,8.396434441,8.487275324,8.869267108,9.500348665,9.899137322,9.662500737,9.57,11.31,12.18,7.83,7.83,9.229413257,7.702031761,3.520826589,8.604145429,6.165883149,5.841775927,4.600284291,4.826340964,7.589491504,5.414361707,8.928564677,7.084535137,6.838749175,5.967060109,4.469919781,3.782219292,4.501427133,5.011984806
Carbon Dioxide as Carbon,1A2f,Cement production - combustion,Natural gas,kilotonne,5.411488769,4.292072289,3.765968489,3.669896074,4.063861031,3.847856453,3.761091116,3.758751056,3.651287668,3.321800654,3.033233399,1.870848884,2.226612926,2.473908045,4.271971835,0.885990545,2.967636652,3.587928542,3.166694643,3.224043291,3.928048604,5.66713098,3.454242488,2.954002476,3.306493504,3.875016254,4.100604914,4.122976053,3.854857751,4.305095875,5.223515474,4.315997411,4.50309859
Carbon Dioxide as Carbon,1A2f,Cement production - combustion,Petroleum coke,kilotonne,25.20376335,41.65898145,56.62765724,75.18992587,105.6724079,119.9192348,141.3939286,168.0563962,191.3045863,199.6121427,207.3212792,172.3612203,234.1510918,215.4515254,260.1678797,286.1846677,356.5926002,184.9170641,60.88436924,35.65574303,23.21623305,21.11598061,36.17321727,38.33931816,25.98796162,38.55460636,31.80622223,17.45690805,13.29812397,10.83986196,8.216178936,11.22787985,6.699
Carbon Dioxide as Carbon,1A2f,Cement production - combustion,Scrap tyres,kilotonne,0.27310627,1.911743892,3.550381513,5.189019135,6.827656757,13.88290207,13.88290207,11.37942793,8.329741243,9.103542342,14.65670317,16.65948249,20.80159425,30.7244554,29.85961888,36.86934649,34.92535964,50.23535571,62.05494548,50.15370142,46.56565167,53.10136585,46.98099202,52.68820449,56.30392149,44.99738986,48.9939902,49.23254075,49.16358417,47.07487099,41.27202531,39.9244072,31.77916722
Carbon Dioxide as Carbon,1A2f,Cement production - combustion,Waste oils,kilotonne,-,-,-,0.719792837,2.292012644,4.074689145,4.1028045,4.130919855,4.15903521,4.187150565,4.21526592,3.70878048,2.05861824,0.58817664,0.4901472,0.369244224,0.348004512,3.168951127,0.465272727,0.359454545,0.275372727,0.231684545,0.261,-,0.330786603,0.398300155,0.200394355,0.063545455,0.2883375,0.22067859,-,0.417542727,0.442909091
Carbon Dioxide as Carbon,1A2f,Cement production - combustion,Waste solvent,kilotonne,-,-,-,5.915186613,18.83553407,33.48539391,33.71644313,33.94749235,34.17854156,34.40959078,34.64064,39.77424,52.94304,41.38128,51.15744,52.1158608,48.04313508,50.8814042,45.01636892,34.56533135,43.54059213,40.03106246,37.19565619,38.00624275,29.05608335,39.83854091,44.62333071,49.92521384,48.01289473,52.38669942,44.73511806,41.67799653,34.19262819
Carbon Dioxide as Carbon,1A2f,Cement production - combustion,Waste,kilotonne,-,-,-,-,0.4686,2.0306,1.643224,1.255848,0.868472,0.481096,0.09372,-,1.28084,3.81128,4.87344,5.3587534,14.135088,10.639733,23.113566,28.76020982,42.14309238,40.21364578,44.68998622,52.61657882,60.80117876,67.36959273,63.39674909,63.03569975,65.95318747,81.26587966,78.60338356,90.06123945,100.7433755
Carbon Dioxide as Carbon,1A2f,Other industrial combustion,Scrap tyres,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.34133231,4.495444376,9.996395265,11.36551941,6.78231738,3.618772573,2.222803771,2.236369731,2.521550472,1.611357741,1.720416415,1.99624102,1.628816832
Carbon Dioxide as Carbon,1A2giii,NRMM: Mining and Quarrying,Gas oil,kilotonne,112.3452386,105.1997936,106.6341298,108.119206,114.1850026,114.3336094,114.5079123,115.8308633,114.0849072,112.8322739,112.7177108,114.9574126,116.7407925,118.4675629,132.1090876,128.3234985,134.9155485,139.8997991,129.6113261,108.2867838,125.3524565,127.329959,113.9856629,115.5625775,129.4917217,132.5987224,144.5562629,150.4995493,155.5399723,160.01987,143.2434508,163.2025537,161.9397502
Carbon Dioxide as Carbon,1A2gv,NRMM: Construction,Gas oil,kilotonne,573.1061619,534.8280761,535.8126413,539.3639293,563.3273923,566.1705806,562.5191632,564.0109746,564.7420174,564.4828898,569.6331632,576.6580835,581.2288068,582.58414,641.6005125,622.8258554,649.5792318,677.7588569,642.7179846,509.0247632,542.4122413,453.8086549,503.9846299,412.8883859,409.659783,461.244749,474.4550635,476.3732049,545.0291723,490.7612557,489.756282,572.4054202,540.685896
Carbon Dioxide as Carbon,1A2gv,NRMM: Construction,Petrol,kilotonne,14.2905546,13.29391635,13.18604819,13.23740818,14.01799668,14.24176132,14.13888865,13.97322494,13.88035864,13.85028648,13.91793996,14.1448663,14.22738894,14.20930286,16.02420393,15.25647998,16.07345628,17.02775383,15.88434474,12.98558022,16.25916751,15.89732479,13.69138266,14.41212579,16.27369409,16.89443948,18.51205524,20.48516672,19.70530001,21.22152291,17.34597592,20.53553643,21.71102017
Carbon Dioxide as Carbon,1A2gvii,NRMM: Generators,Gas oil,kilotonne,95.79932582,95.26355919,94.72779257,94.19202594,93.65625931,93.12049269,92.58472606,195.0005197,225.8353036,158.3516439,211.9546763,177.0742118,148.2578896,148.4022067,158.9495832,195.8141159,196.9606729,266.2035632,105.7277863,89.73172048,95.02137133,91.23743991,115.091493,87.51454441,82.62057396,75.30303024,76.22807772,100.2606058,76.34501218,62.38460871,77.7890739,78.67662461,67.50695391
Carbon Dioxide as Carbon,1A2gvii,NRMM: Generators,Petrol,kilotonne,156.6270904,155.3867454,154.1464003,153.5375036,152.928607,152.3197103,151.7108137,308.6955543,346.5536448,239.7105361,313.9840286,259.1594471,215.6370403,215.2619908,229.6434017,302.1543406,326.6733142,441.395678,187.379409,164.2802783,171.3089814,184.7940921,194.1291636,165.8985954,174.5990974,171.366823,156.2446686,191.5868907,200.6587184,176.14172,180.7535919,186.1821125,190.2527947
Carbon Dioxide as Carbon,1A2gvii,NRMM: Other Industry,Gas oil,kilotonne,90.96690588,87.30691535,109.9535682,118.9221403,133.6077925,123.1610455,122.1352833,127.9092946,106.1905754,90.36470658,86.66283452,109.4588732,130.6229915,142.2463491,150.8912519,135.5595462,149.1794845,129.1041985,96.19256246,94.67181432,92.30425843,103.836509,109.9745597,108.6578931,110.7324858,112.1051097,108.2875747,85.98322001,57.51987223,48.08077185,44.24250872,92.92917222,73.55725442
Carbon Dioxide as Carbon,1A2gvii,NRMM: Other Industry,Petrol,kilotonne,13.76842844,12.95527909,12.81588604,12.88912695,13.43389081,13.60691354,13.57133547,13.53575741,13.50017935,13.46460128,13.42902322,13.526984,13.62634422,13.70751172,15.23728062,14.94401498,15.49629507,16.26226886,15.4552189,12.96429574,15.09220063,15.33337884,13.640247,13.77740509,15.33669974,16.43678801,17.54567268,19.08825312,19.36930513,20.62263611,17.27244195,19.31659352,20.72627708
Carbon Dioxide as Carbon,1A2gvii,NRMM: Waste,Gas oil,kilotonne,122.5188826,119.7777278,118.7585943,118.2963912,119.0862034,118.9566583,118.4096536,118.2472487,118.1403648,117.9815106,118.1229847,118.1653024,118.1735694,118.1794324,121.583339,121.084105,122.5168414,124.4321542,122.700848,113.8391353,114.2874014,110.0992033,112.4275592,103.7742913,102.2509872,105.0260085,121.963494,124.081077,124.3386967,127.7004966,127.7008707,132.7373958,135.1943151
Carbon Dioxide as Carbon,1A2gviii,Other industrial combustion,Burning oil,kilotonne,392.563,450.116,448.398,473.309,481.899,547.183,640.814,672.3460066,105.428794,150.8074991,163.1881797,193.5378333,160.2204132,159.8175492,181.9224384,172.6895581,176.9128303,172.2218854,172.7071571,175.6019863,179.7947736,158.3732054,160.916508,185.3900654,177.8631996,174.6887908,164.6021181,191.9321104,206.0289843,282.1168351,362.1353022,201.492109,197.3611976
Carbon Dioxide as Carbon,1A2gviii,Other industrial combustion,Coal,kilotonne,1015.314187,1034.008745,1314.435513,590.9786664,423.0621899,633.4619801,195.9723225,266.9671031,193.1705763,308.7995571,344.8313772,239.9040189,247.6333206,275.1861658,239.3318741,307.5279769,320.8529408,204.497925,372.0942741,469.2636912,661.2029716,583.1342977,723.9878867,1065.963944,988.0057984,741.7906714,674.09767,549.2157973,534.121743,424.9217432,326.7279566,266.1487263,214.3861902
Carbon Dioxide as Carbon,1A2gviii,Other industrial combustion,Coke,kilotonne,35.16045161,23.63812829,62.59654985,84.91317474,23.5591368,-,-,17.26888862,46.05463036,43.75582827,15.39694824,14.92040042,22.01930935,13.11739132,14.56697615,-,10.88839734,-,10.07631823,-,-,-,-,7.751959704,8.46597573,-,-,-,-,-,-,-,-
Carbon Dioxide as Carbon,1A2gviii,Other industrial combustion,Coke oven gas,kilotonne,20.42549655,16.52930357,15.74219387,10.46855892,10.23242602,6.218166579,8.28252439,8.956974996,4.658446772,5.019294957,13.63469509,28.58527355,12.79000225,10.03707077,12.88109855,11.72955358,10.09747995,11.1062763,10.13502357,12.55183576,10.61773455,9.805910124,9.882115626,8.95905939,8.49785972,0.05340767,0.053207761,0.051456849,0.051913319,0.052664407,0.052437472,0.052725794,0.054548539
Carbon Dioxide as Carbon,1A2gviii,Other industrial combustion,Colliery methane,kilotonne,27.5495227,22.38031588,21.91038799,13.27546296,1.820970583,11.92442027,11.74819731,11.74819731,10.57337758,8.811147985,7.048918388,6.167803589,5.286688791,4.405573992,3.818164127,3.058493075,2.634983958,2.374595529,2.08039231,1.782907878,1.542921879,1.315890968,1.144876095,0.931801956,0.773109425,0.657294601,0.558457867,0.474780141,0.403835982,0.343199948,0.29165932,0.248001376,0.210407036
Carbon Dioxide as Carbon,1A2gviii,Other industrial combustion,Fuel oil,kilotonne,1459.774699,2233.150381,2142.897243,1688.0219,1376.965796,1006.98355,855.890606,382.5012025,316.4969521,102.9773855,79.71613984,296.727938,64.92328865,91.19245291,253.2910176,502.4685302,271.4802851,300.0845509,174.6200592,224.6427067,349.3115327,142.8705202,38.25504239,11.72122393,106.2409651,98.04702421,159.3088826,239.5270942,162.2568828,68.22016372,100.9732424,112.1513578,160.9832061
Carbon Dioxide as Carbon,1A2gviii,Other industrial combustion,Gas oil,kilotonne,937.9492963,1045.672492,952.4653434,972.4614705,904.6813564,842.160921,892.7676085,733.8532463,973.7760497,907.9942866,1045.885681,759.4114903,211.5365672,295.5016929,151.583533,246.0564513,138.3638334,87.17955996,44.28002843,37.99181472,47.33285513,32.69428036,35.11986176,43.2522134,48.05100437,55.59301918,48.66779362,49.92215731,58.77429093,46.9705872,42.11240891,57.76145832,69.08317485
Carbon Dioxide as Carbon,1A2gviii,Other industrial combustion,LPG,kilotonne,435.6055453,508.7471816,429.1200957,462.7467111,517.3414441,548.8978937,630.0902203,570.9045422,538.7092226,542.515834,509.9140796,517.5265696,450.5923512,668.7434979,610.935143,630.0818272,670.0060283,672.05518,514.2720156,506.6656101,496.1760564,552.1267249,349.8751832,206.1729382,441.1065685,594.0592263,425.4327615,432.0535583,467.5566035,616.6454689,555.7963779,588.7217136,626.111646
Carbon Dioxide as Carbon,1A2gviii,Other industrial combustion,Natural gas,kilotonne,3366.888405,3600.11307,2779.518376,2269.236348,2211.963555,1890.054266,2256.044463,2650.361204,2932.059924,3039.015522,3505.62646,3360.642911,3038.410489,2979.483426,2820.949219,2928.254829,2904.225616,2675.659331,2579.346806,2147.379615,2238.953552,2191.892222,2001.009617,2052.758623,1989.954997,2259.686208,2239.864435,2206.833247,2446.870288,2279.032549,2116.608734,2429.240067,2519.414441
Carbon Dioxide as Carbon,1A2gviii,Other industrial combustion,OPG,kilotonne,35.91423874,46.47424928,42.75018759,35.91423874,61.31948148,68.25745942,72.4971287,52.39891481,49.5733828,53.16565692,57.7206605,58.56843719,51.67845544,54.02780271,54.37379341,51.02957644,46.6196128,37.26732242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Carbon Dioxide as Carbon,1A2gviii,Other industrial combustion,SSF,kilotonne,50.56,16.59,16.59,26.07,54.51,49.77,41.87,52.93,36.34,24.49,28.44,38.71,25.2405,16.59,12.64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Carbon Dioxide as Carbon,1A2gviii,Other industrial combustion,Lubricants,kilotonne,186.5740129,175.9030848,185.9922569,193.8709827,193.4042243,220.510044,216.9057498,223.180205,205.0436065,196.4513188,193.3604497,198.5226613,189.1790975,192.5091462,196.1109683,160.8528722,129.2742211,135.4532714,115.2088521,126.7594199,144.0775831,122.0337306,102.5220578,108.7913014,108.4516788,102.1286805,101.5478348,103.2106246,92.05055517,89.35048133,73.10313035,73.2562846,69.35574437
Carbon Dioxide as Carbon,1A2gviii,Other industrial combustion,Waste solvent,kilotonne,18.98369557,16.87177441,16.77345091,17.23900244,17.82961073,20.29587521,21.84957401,22.82257955,23.62932375,23.4642411,23.38620959,20.79526022,17.27580352,17.44756431,18.73035333,18.03093188,18.57179194,20.89875799,19.05387536,16.27123453,20.01967244,18.19302753,18.0425031,17.18769577,16.57360569,15.53927545,8.624877125,10.49578282,11.71579855,10.59974054,9.670917742,12.40774692,12.09738529
Carbon Dioxide as Carbon,1A2gviii,Autogenerators,Natural gas,kilotonne,138.8766458,147.4995814,139.7064317,207.058677,204.317384,682.2963668,768.5265783,898.5112949,1165.6236,1240.59102,1406.820176,1100.126312,1232.374039,1143.807875,1143.433387,1162.298758,980.5081841,954.0175991,773.0908569,658.8688587,670.7657509,644.9013535,643.6749088,631.783753,569.5538356,523.2492781,549.2817616,634.2123219,653.1796178,633.5850538,566.3358823,553.1362235,473.3154139
Carbon Dioxide as Carbon,1A2gviii,Autogeneration - exported to grid,Natural gas,kilotonne,52.5137426,50.85150779,53.16959127,113.1310057,111.106022,254.9786788,256.1755261,299.503765,285.9758205,322.0493639,427.2699739,428.9061001,362.213987,575.2968858,455.149601,361.8265531,372.1846291,530.5943048,533.783248,607.5577736,525.264588,505.5188408,548.4368691,439.5810074,387.1664657,419.1539914,430.7511946,464.9353867,475.2050273,504.5452649,440.0313571,470.9137861,465.0338715
Carbon Dioxide as Carbon,1A2gviii,Other industrial combustion,Petroleum coke,kilotonne,-,-,57.11459726,58.69982788,60.71088422,89.53741788,93.51156877,81.13702457,80.45925175,79.91517246,79.65965835,70.7471953,58.53559474,58.6662878,63.09277694,74.2729892,55.87650578,56.734103,42.27324016,40.21047847,77.85554325,31.2410637,93.60568798,130.0930076,118.4413448,25.45279813,17.42066774,21.16284661,32.45522724,26.9575119,26.37695021,27.61406197,24.61212291
Carbon Dioxide as Carbon,1A3a,Aircraft - domestic take off and landing,Aviation spirit,kilotonne,17.64313384,16.87021982,19.15430952,17.75522461,20.78671756,21.14746939,23.90656681,28.16624837,27.07310654,33.97819312,40.95089467,46.3243156,37.67011308,35.55376912,38.89888232,39.19986833,33.74726536,23.65648591,21.23911101,15.1491111,15.88265224,15.62188326,13.16313092,11.50555819,13.69554748,8.690382872,9.385753016,9.41754276,8.424430586,6.33507648,1.496189836,9.178953261,10.9219038
Carbon Dioxide as Carbon,1A3a,Aircraft - domestic take off and landing,Aviation turbine fuel,kilotonne,111.4097965,108.9634429,108.1353357,107.9844908,98.35572275,103.5195957,117.6816073,119.3592247,127.9082727,143.6121103,152.9284912,157.2868648,158.4452706,162.759789,171.3176335,189.9628108,182.5673032,173.3119529,161.3830831,141.9118359,132.8095498,125.6307057,119.2169991,123.2582527,112.9177123,114.9314311,107.5580079,115.8844902,109.018861,103.6952392,42.40593511,52.76728036,86.46690175
Carbon Dioxide as Carbon,1A3a,Aircraft - domestic cruise,Aviation spirit,kilotonne,1.165141393,0.783712938,0.663702691,0.976224921,0.384013474,0.165478952,0.18210548,0.238657726,0.165673364,0.227913411,0.115518816,0.153038036,0.06899745,0.083812228,0.049890608,0.082349872,0.116539726,0.047949767,0.046650869,0.046039278,0.044446307,0.059130686,0.076078656,0.071517434,0.049417395,0.04857145,0.059808027,0.095392304,0.079228935,0.053984287,0.042523082,0.040857869,0.037568758
Carbon Dioxide as Carbon,1A3a,Aircraft - domestic cruise,Aviation turbine fuel,kilotonne,272.1416755,280.0324193,279.9966942,269.8127132,248.9011494,264.07309,293.3860821,299.8549675,324.8087283,361.3419812,384.4036505,399.190628,400.9745314,409.6425849,428.1746391,473.7628081,453.9949331,434.6188337,417.2670061,371.3187912,341.7867549,326.8419565,312.5932821,318.9016824,292.408141,299.2395535,276.6041024,296.0076965,278.0458783,265.518006,109.0971169,136.3792571,202.2482275
Carbon Dioxide as Carbon,1A3a,Aircraft between UK and CDs - TOL,Aviation spirit,kilotonne,1.632271081,1.366442895,1.575876541,1.560161419,1.844212469,1.822969559,2.032363605,2.17785713,2.066638094,2.551875416,2.800224884,3.232980065,2.840106962,2.633794879,2.700919671,2.835454427,2.793052597,2.097910526,1.941900314,1.405818064,1.501738033,1.527778621,1.171175338,1.112315499,1.278320937,0.79980876,0.724723155,0.575620428,0.544778277,0.348701709,0.044937604,0.33524607,0.599224558
Carbon Dioxide as Carbon,1A3a,Aircraft between UK and CDs - TOL,Aviation turbine fuel,kilotonne,14.4971637,13.10769142,13.1972007,13.5335512,12.89363729,13.28657662,14.21407881,15.49459855,17.00821038,15.57665239,18.09756614,18.13553473,19.46395786,20.54149844,22.70099743,22.54576549,21.10431866,22.23887458,22.15988223,20.34797644,21.73870588,20.92156901,19.92355418,18.05360262,17.64556124,17.20727138,15.84471803,16.73006961,16.23077544,17.23406005,5.787846606,8.31197623,12.94447547
Carbon Dioxide as Carbon,1A3a,Aircraft between UK and Gibraltar - TOL,Aviation turbine fuel,kilotonne,1.734512919,1.511249316,1.540946187,1.645325804,1.524166498,1.361917645,1.160190338,1.092252005,1.14963703,1.129128324,1.227794142,1.272730108,1.355890055,1.489642693,1.756787176,1.92369372,1.75060076,1.433639105,1.787689304,1.690901922,1.447702194,1.758353571,1.665328523,1.758208852,1.865841623,1.875843246,2.413008467,2.444566863,1.728524693,2.000942094,0.835566882,1.335530752,1.807450664
